"","x","harvest_date","harvest_moisture_pct","height_in","yield_lb_acre","year","hybrid","planting_date"
"788",788,2006-10-23,11.3,58,2878,2006,"TRX 3244",2006-06-01
"789",789,2006-10-23,10.7,56,2436,2006,"620 CL",2006-06-01
"790",790,2006-10-23,11.6,54,2698,2006,"93N05",2006-06-01
"791",791,2006-10-23,14.1,61,2854,2006,"Exp 1",2006-06-01
"792",792,2006-10-23,10.8,47,1744,2006,"Exp 2",2006-06-01
"793",793,2006-10-23,10.5,57,2117,2006,"894",2006-06-01
"794",794,2009-11-16,8.1,58,NA,2009,"F51313NSDMCL",2009-05-27
"795",795,2009-11-16,8.4,57,NA,2009,"F51139NSDMCL",2009-05-27
"796",796,2009-11-16,8.4,59,NA,2009,"F51137NSCL",2009-05-27
"797",797,2009-11-16,7.9,56,NA,2009,"08EXP01",2009-05-27
"798",798,2009-11-16,8.3,49,NA,2009,"306 DMR NS",2009-05-27
"799",799,2009-11-16,8.3,50,NA,2009,"3080 DMR NS",2009-05-27
"800",800,2009-11-16,8.2,51,NA,2009,"356A NS",2009-05-27
"801",801,2009-11-16,8.3,52,NA,2009,"369 DMR NS",2009-05-27
"802",802,2009-11-16,8.3,57,NA,2009,"460 E NS",2009-05-27
"803",803,2009-11-16,8.4,59,NA,2009,"555 CL DMR NS",2009-05-27
"804",804,2009-11-16,8.1,53,NA,2009,"4455",2009-05-27
"805",805,2009-11-16,7.9,53,NA,2009,"4416CL",2009-05-27
"806",806,2009-11-16,8.4,55,NA,2009,"4421",2009-05-27
"807",807,2009-11-16,8.2,48,NA,2009,"735NSCLDM",2009-05-27
"808",808,2009-11-16,8.3,56,NA,2009,"51139NSCLDM",2009-05-27
"809",809,2009-11-16,8.4,53,NA,2009,"NSCLDM",2009-05-27
"810",810,2009-11-16,8.3,44,NA,2009,"51179NSDM",2009-05-27
"811",811,2009-11-16,8.3,48,NA,2009,"8N270CLDM",2009-05-27
"812",812,2009-11-16,8.1,50,NA,2009,"8H288CLDM",2009-05-27
"813",813,2009-11-16,8.2,54,NA,2009,"8N358CLDM",2009-05-27
"814",814,2009-11-16,8.1,55,NA,2009,"8D310",2009-05-27
"815",815,2009-11-16,8,59,NA,2009,"8D481",2009-05-27
"816",816,2009-11-16,8.1,57,NA,2009,"8N433DM",2009-05-27
"817",817,2009-11-16,8.6,55,NA,2009,"8N453DM",2009-05-27
"818",818,2009-11-16,8.5,56,NA,2009,"8H449DM",2009-05-27
"819",819,2009-11-16,8.3,59,NA,2009,"LN9714",2009-05-27
"820",820,2009-11-16,8.3,57,NA,2009,"KN9035",2009-05-27
"821",821,2009-11-16,8,52,NA,2009,"LN9987",2009-05-27
"822",822,2009-11-16,10.3,54,NA,2009,"PAN 7924NS",2009-05-27
"823",823,2009-11-16,8.9,57,NA,2009,"PAN 7813NS",2009-05-27
"824",824,2009-11-16,8.3,59,NA,2009,"PAN 8560 NSCL",2009-05-27
"825",825,2009-11-16,8.1,57,NA,2009,"PAN 8466 NSCL",2009-05-27
"826",826,2009-11-16,8.3,53,NA,2009,"PAN 8579 NSDM",2009-05-27
"827",827,2009-11-16,8.4,51,NA,2009,"PEX7803",2009-05-27
"828",828,2009-11-16,8.7,51,NA,2009,"PEX7904",2009-05-27
"829",829,2009-11-16,8.1,54,NA,2009,"PEX7404",2009-05-27
"830",830,2009-11-16,8.3,55,NA,2009,"63N82",2009-05-27
"831",831,2009-11-16,8.7,62,NA,2009,"64H41",2009-05-27
"832",832,2009-11-16,9,63,NA,2009,"6007",2009-05-27
"833",833,2009-11-16,8.2,61,NA,2009,"7052",2009-05-27
"834",834,2009-11-16,8.1,57,NA,2009,"7207",2009-05-27
"835",835,2009-11-16,8.3,56,NA,2009,"7001 CL",2009-05-27
"836",836,2009-11-16,8.5,49,NA,2009,"9001 CL",2009-05-27
"837",837,2009-11-16,8.1,61,NA,2009,"E-85",2009-05-27
"838",838,2009-11-16,7.8,54,NA,2009,"E-4",2009-05-27
"839",839,2009-11-16,8.1,63,NA,2009,"E-5",2009-05-27
"840",840,2009-11-16,7.9,60,NA,2009,"E-6",2009-05-27
"841",841,2009-11-16,7.8,58,NA,2009,"E-8",2009-05-27
"842",842,2009-11-16,8,57,NA,2009,"Blazer CL",2009-05-27
"843",843,2009-11-16,8.1,52,NA,2009,"Barracuda",2009-05-27
"844",844,2009-11-16,8.2,52,NA,2009,"Defender Plus-DMR",2009-05-27
"845",845,2009-11-16,8,52,NA,2009,"Viper",2009-05-27
"846",846,2009-11-16,8.3,53,NA,2009,"X5619",2009-05-27
"847",847,2009-11-16,8.1,51,NA,2009,"7120 HO/DM",2009-05-27
"848",848,2009-11-16,8.2,50,NA,2009,"2930 NS/DM",2009-05-27
"849",849,2009-11-16,8.4,53,NA,2009,"3433 NS/DM",2009-05-27
"850",850,2009-11-16,8.8,56,NA,2009,"MH9001CL",2009-05-27
"851",851,2009-11-16,8.5,57,NA,2009,"MH9002CL",2009-05-27
"852",852,2009-11-16,8.2,53,NA,2009,"3731 NS",2009-05-27
"853",853,2009-11-16,8.4,49,NA,2009,"3732 NS",2009-05-27
"854",854,2009-11-16,8.1,56,NA,2009,"3980 NS/CL",2009-05-27
"855",855,2009-11-16,8.3,50,NA,2009,"3480 NS/CL/DM",2009-05-27
"856",856,2009-11-16,8,58,NA,2009,"3875 NS",2009-05-27
"857",857,2009-11-16,7.8,51,NA,2009,"3845 HO",2009-05-27
"858",858,2009-11-16,8.5,39,NA,2009,"s671",2009-05-27
"859",859,2009-11-16,8.3,43,NA,2009,"s878HO",2009-05-27
"860",860,2009-11-16,8.1,45,NA,2009,"s655",2009-05-27
"861",861,2009-11-16,9,60,NA,2009,"TRX7435HO",2009-05-27
"862",862,2009-11-16,8.8,54,NA,2009,"TRX8341",2009-05-27
"863",863,2009-11-16,9.5,59,NA,2009,"630CL",2009-05-27
"864",864,2009-11-16,8.2,56,NA,2009,"TRX8330HO",2009-05-27
"865",865,2009-11-16,8.2,62,NA,2009,"845HO",2009-05-27
"866",866,2009-11-16,8.5,52,NA,2009,"894",2009-05-27
"867",867,2010-10-21,11.7,63,1032,2010,"F30008NS,CL",2010-05-20
"868",868,2010-10-21,8.2,64,1244,2010,"F51122NS,CL",2010-05-20
"869",869,2010-10-21,8.6,66,1290,2010,"F51137NS,CL",2010-05-20
"870",870,2010-10-21,9.4,71,1354,2010,"F51139NS,DM,CL",2010-05-20
"871",871,2010-10-21,11,67,1236,2010,"F51313NS,DM,CL",2010-05-20
"872",872,2010-10-21,9.3,64,664,2010,"F89036NS,DM,CL",2010-05-20
"873",873,2010-10-21,10,69,230,2010,"F89057NS,SU",2010-05-20
"874",874,2010-10-21,8.4,58,1153,2010,"F91033NS,SU",2010-05-20
"875",875,2010-10-21,9.9,65,759,2010,"306 DMR NS",2010-05-20
"876",876,2010-10-21,8.5,62,1592,2010,"3080 DMR NS",2010-05-20
"877",877,2010-10-21,8.7,66,1860,2010,"356A NS",2010-05-20
"878",878,2010-10-21,10.5,70,1221,2010,"378 DMR HO",2010-05-20
"879",879,2010-10-21,9.5,70,796,2010,"460 E, NS",2010-05-20
"880",880,2010-10-21,9.9,70,1444,2010,"555 CL DMR NS",2010-05-20
"881",881,2010-10-21,12.8,65,951,2010,"559 CL DMR NS",2010-05-20
"882",882,2010-10-21,9,63,945,2010,"564 CL NS",2010-05-20
"883",883,2010-10-21,12.3,75,1043,2010,"6007",2010-05-20
"884",884,2010-10-21,8.8,71,288,2010,"7052",2010-05-20
"885",885,2010-10-21,9.2,67,1172,2010,"7163",2010-05-20
"886",886,2010-10-21,8.5,69,785,2010,"8037",2010-05-20
"887",887,2010-10-21,8.7,67,439,2010,"8064",2010-05-20
"888",888,2010-10-21,9.1,60,1222,2010,"724 NSCL",2010-05-20
"889",889,2010-10-21,8.9,57,849,2010,"735 NSCLDM",2010-05-20
"890",890,2010-10-21,8.1,70,1340,2010,"IX10-10576",2010-05-20
"891",891,2010-10-21,10.1,67,1217,2010,"IX10-94 NSSU",2010-05-20
"892",892,2010-10-21,10.6,65,330,2010,"IX10-96 NSSU",2010-05-20
"893",893,2010-10-21,11.4,70,1140,2010,"IX10-98 NSSU",2010-05-20
"894",894,2010-10-21,13.9,62,736,2010,"8D310",2010-05-20
"895",895,2010-10-21,10.6,58,991,2010,"8D481",2010-05-20
"896",896,2010-10-21,8.4,63,1397,2010,"8H288CLDM",2010-05-20
"897",897,2010-10-21,8.9,57,1176,2010,"8H449DM",2010-05-20
"898",898,2010-10-21,8.7,64,1188,2010,"8N270CLDM",2010-05-20
"899",899,2010-10-21,9,61,1258,2010,"8N358CLDM",2010-05-20
"900",900,2010-10-21,9.2,61,1236,2010,"8N433DM",2010-05-20
"901",901,2010-10-21,13.5,68,1077,2010,"LN9692",2010-05-20
"902",902,2010-10-21,12.9,72,799,2010,"LN9714",2010-05-20
"903",903,2010-10-21,9.1,66,1353,2010,"LN9987",2010-05-20
"904",904,2010-10-21,12.6,67,816,2010,"MN12138",2010-05-20
"905",905,2010-10-21,11.6,70,1287,2010,"PAN 7813NS",2010-05-20
"906",906,2010-10-21,12.5,67,1199,2010,"PAN 7924NS",2010-05-20
"907",907,2010-10-21,10.8,69,1173,2010,"PAN 8466 NSCL",2010-05-20
"908",908,2010-10-21,10.5,63,1445,2010,"PEX 7404",2010-05-20
"909",909,2010-10-21,9.2,60,1146,2010,"PEX 7803",2010-05-20
"910",910,2010-10-21,12.5,64,1523,2010,"PEX 7904",2010-05-20
"911",911,2010-10-21,10.5,65,673,2010,"63N82",2010-05-20
"912",912,2010-10-21,10.7,61,976,2010,"P63ME70",2010-05-20
"913",913,2010-10-21,11.3,65,520,2010,"P64HE01",2010-05-20
"914",914,2010-10-21,13.9,66,1137,2010,"CL 7001",2010-05-20
"915",915,2010-10-21,12.4,62,1149,2010,"CL 9001",2010-05-20
"916",916,2010-10-21,10.8,66,906,2010,"E-4",2010-05-20
"917",917,2010-10-21,10.8,71,814,2010,"E-5",2010-05-20
"918",918,2010-10-21,12.7,72,507,2010,"E-8",2010-05-20
"919",919,2010-10-21,12.8,69,913,2010,"E-85",2010-05-20
"920",920,2010-10-21,8.2,58,1212,2010,"Badger CL",2010-05-20
"921",921,2010-10-21,8.8,62,1097,2010,"Blazer CL",2010-05-20
"922",922,2010-10-21,8.6,65,908,2010,"Cobra",2010-05-20
"923",923,2010-10-21,8.6,63,1177,2010,"Firebird",2010-05-20
"924",924,2010-10-21,8.8,59,745,2010,"X9464",2010-05-20
"925",925,2010-10-21,8.3,56,840,2010,"X9828",2010-05-20
"926",926,2010-10-21,12.5,70,1422,2010,"X9866",2010-05-20
"927",927,2010-10-21,8.9,61,906,2010,"3433 NS/DM",2010-05-20
"928",928,2010-10-21,9.1,58,982,2010,"3480 NS/CL/DM",2010-05-20
"929",929,2010-10-21,10.2,63,1794,2010,"3732 NS",2010-05-20
"930",930,2010-10-21,8.5,58,1623,2010,"3845 HO",2010-05-20
"931",931,2010-10-21,8.4,68,1854,2010,"3875 NS",2010-05-20
"932",932,2010-10-21,10.6,66,1031,2010,"3980 NS/CL",2010-05-20
"933",933,2010-10-21,10.5,62,877,2010,"4596 HO/DM",2010-05-20
"934",934,2010-10-21,9.3,59,1042,2010,"4651 NS/DM",2010-05-20
"935",935,2010-10-21,8.4,59,662,2010,"7120 HO/DM",2010-05-20
"936",936,2010-10-21,9.3,60,1030,2010,"610CLD",2010-05-20
"937",937,2010-10-21,11.5,64,1117,2010,"810HCLD",2010-05-20
"938",938,2010-10-21,9.1,48,1513,2010,"s671",2010-05-20
"939",939,2010-10-21,10,52,1093,2010,"s673",2010-05-20
"940",940,2010-10-21,10.2,72,1284,2010,"TRX7435HO",2010-05-20
"941",941,2010-10-21,9.7,60,1291,2010,"TRX8341",2010-05-20
"942",942,2010-10-21,8.4,63,861,2010,"894",2010-05-20
"943",943,2012-10-12,NA,65,2753,2012,"432 E",2012-06-06
"944",944,2012-10-12,NA,70.9,2322,2012,"460 E",2012-06-06
"945",945,2012-10-12,NA,67.1,2085,2012,"548 CL",2012-06-06
"946",946,2012-10-12,NA,71.9,1876,2012,"559 CL",2012-06-06
"947",947,2012-10-12,NA,72.4,2061,2012,"4421CL",2012-06-06
"948",948,2012-10-12,NA,74.2,1920,2012,"12E12",2012-06-06
"949",949,2012-10-12,NA,73.6,2087,2012,"12E13",2012-06-06
"950",950,2012-10-12,NA,75.1,2114,2012,"12E14",2012-06-06
"951",951,2012-10-12,NA,68.5,1605,2012,"11G04",2012-06-06
"952",952,2012-10-12,NA,72.2,1970,2012,"11G08",2012-06-06
"953",953,2012-10-12,NA,69.5,1613,2012,"11G12",2012-06-06
"954",954,2012-10-12,NA,67.7,1490,2012,"11G13",2012-06-06
"955",955,2012-10-12,NA,68.9,2138,2012,"8D310",2012-06-06
"956",956,2012-10-12,NA,51.8,1873,2012,"8D417",2012-06-06
"957",957,2012-10-12,NA,66.7,1759,2012,"8H288CLDM",2012-06-06
"958",958,2012-10-12,NA,66.7,2407,2012,"8H449CLDM",2012-06-06
"959",959,2012-10-12,NA,62.6,2009,2012,"8N270CLDM",2012-06-06
"960",960,2012-10-12,NA,64.7,1884,2012,"8N358CLDM",2012-06-06
"961",961,2012-10-12,NA,71.3,2115,2012,"8N421CLDM",2012-06-06
"962",962,2012-10-12,NA,72,2105,2012,"P63HE60",2012-06-06
"963",963,2012-10-12,NA,71.3,1910,2012,"P63ME70",2012-06-06
"964",964,2012-10-12,NA,70.5,2205,2012,"P63ME80",2012-06-06
"965",965,2012-10-12,NA,69.9,2032,2012,"P64HE01",2012-06-06
"966",966,2012-10-12,NA,74.8,2355,2012,"CL 7001",2012-06-06
"967",967,2012-10-12,NA,67.6,1775,2012,"CL 8001",2012-06-06
"968",968,2012-10-12,NA,75,2224,2012,"E-21 CL",2012-06-06
"969",969,2012-10-12,NA,78.3,2266,2012,"E-23 CL",2012-06-06
"970",970,2012-10-12,NA,73.2,2018,2012,"E-34 CL",2012-06-06
"971",971,2012-10-12,NA,75.2,2864,2012,"E-362436",2012-06-06
"972",972,2012-10-12,NA,69.7,2200,2012,"E-85",2012-06-06
"973",973,2012-10-12,NA,72,2687,2012,"Badger",2012-06-06
"974",974,2012-10-12,NA,65.4,2654,2012,"Badger DMR",2012-06-06
"975",975,2012-10-12,NA,65.6,2526,2012,"Badger HO",2012-06-06
"976",976,2012-10-12,NA,69.1,2347,2012,"Camarro II",2012-06-06
"977",977,2012-10-12,NA,62.4,1985,2012,"Cobalt II",2012-06-06
"978",978,2012-10-12,NA,59.8,1867,2012,"Daytona",2012-06-06
"979",979,2012-10-12,NA,71.1,1677,2012,"Durango",2012-06-06
"980",980,2012-10-12,NA,66.1,1640,2012,"Falcon",2012-06-06
"981",981,2012-10-12,NA,67.7,2129,2012,"Torino",2012-06-06
"982",982,2012-10-12,NA,69.5,2020,2012,"X5807",2012-06-06
"983",983,2012-10-12,NA,73,2141,2012,"X5870",2012-06-06
"984",984,2012-10-12,NA,71.9,2365,2012,"X6814",2012-06-06
"985",985,2012-10-12,NA,73.2,1980,2012,"X6872",2012-06-06
"986",986,2012-10-12,NA,66.7,2002,2012,"X9180",2012-06-06
"987",987,2012-10-12,NA,65,2049,2012,"3158 NS/CL/DM",2012-06-06
"988",988,2012-10-12,NA,68.1,1908,2012,"3158 NS/CL/DM Pelleted",2012-06-06
"989",989,2012-10-12,NA,69.9,2029,2012,"3495 NS/CL/DM",2012-06-06
"990",990,2012-10-12,NA,68.1,2290,2012,"3733 NS/DM",2012-06-06
"991",991,2012-10-12,NA,66.5,1990,2012,"3733 NS/DM Pelleted",2012-06-06
"992",992,2012-10-12,NA,70.3,2122,2012,"3845 HO",2012-06-06
"993",993,2012-10-12,NA,72.4,2014,2012,"3990 NS/CL/DM",2012-06-06
"994",994,2012-10-12,NA,70.9,1704,2012,"3995 NS/SU",2012-06-06
"995",995,2012-10-12,NA,66.3,1684,2012,"7120 HO/DM",2012-06-06
"996",996,2012-10-12,NA,60,2277,2012,"NX24121",2012-06-06
"997",997,2012-10-12,NA,67.3,2473,2012,"NX24122",2012-06-06
"998",998,2012-10-12,NA,69.9,1957,2012,"NX24123",2012-06-06
"999",999,2013-10-25,14.7225,52.4606299,1468.42261,2013,"3H93",2013-06-06
"1000",1000,2013-10-25,15.1575,53.8385827,1762.73156,2013,"3H94",2013-06-06
"1001",1001,2013-10-25,18.5575,49.6062992,1611.3408,2013,"3H95",2013-06-06
"1002",1002,2013-10-25,13.22,56.1023622,1912.02969,2013,"432 E",2013-06-06
"1003",1003,2013-10-25,14.8075,56.7913386,1820.13317,2013,"460 E",2013-06-06
"1004",1004,2013-10-25,16.1375,50.7874016,1510.78476,2013,"545 CL",2013-06-06
"1005",1005,2013-10-25,14.5025,56.496063,1602.4598,2013,"548 CL",2013-06-06
"1006",1006,2013-10-25,15.395,56.7913386,1727.5738,2013,"559 CL",2013-06-06
"1007",1007,2013-10-25,13.2375,56.1023622,1361.25385,2013,"11G08",2013-06-06
"1008",1008,2013-10-25,13.9225,60.7283465,1802.95917,2013,"12E06",2013-06-06
"1009",1009,2013-10-25,15.6,60.2362205,1272.65054,2013,"12E12",2013-06-06
"1010",1010,2013-10-25,13.6675,61.023622,2252.29933,2013,"12E13",2013-06-06
"1011",1011,2013-10-25,16.6675,61.4173228,1954.72556,2013,"12E14",2013-06-06
"1012",1012,2013-10-25,13.465,52.3622047,1450.99417,2013,"12G20",2013-06-06
"1013",1013,2013-10-25,14.46,55.1181102,1475.14577,2013,"LSF 318NCL",2013-06-06
"1014",1014,2013-10-25,16.97,51.1811024,1642.19738,2013,"LSF 9302HOCL",2013-06-06
"1015",1015,2013-10-25,15.045,59.8425197,1771.30823,2013,"8D310CL",2013-06-06
"1016",1016,2013-10-25,18.2925,48.0314961,1663.52272,2013,"8H449CLDM",2013-06-06
"1017",1017,2013-10-25,19.2525,58.2677165,1784.46039,2013,"8N421CLDM",2013-06-06
"1018",1018,2013-10-25,13.1175,49.6062992,1399.10206,2013,"8N270CLDM",2013-06-06
"1019",1019,2013-10-25,14,51.7716535,1399.05978,2013,"8N358CLDM",2013-06-06
"1020",1020,2013-10-25,13.4175,54.3307087,1619.77554,2013,"Badger",2013-06-06
"1021",1021,2013-10-25,11.6,51.3779528,1483.88325,2013,"Badger DMR",2013-06-06
"1022",1022,2013-10-25,11.185,54.7244094,1491.88654,2013,"Badger HO",2013-06-06
"1023",1023,2013-10-25,14.9625,54.3307087,1857.30604,2013,"Camaro II",2013-06-06
"1024",1024,2013-10-25,14.205,49.4094488,1351.54699,2013,"Cobalt II",2013-06-06
"1025",1025,2013-10-25,19.2925,47.8346457,2038.18257,2013,"Daytona",2013-06-06
"1026",1026,2013-10-25,15.7775,50.984252,1827.41974,2013,"Falcon",2013-06-06
"1027",1027,2013-10-25,14.745,51.0826772,1570.83336,2013,"Hornet",2013-06-06
"1028",1028,2013-10-25,15.305,53.5433071,1514.19064,2013,"NHK12M011",2013-06-06
"1029",1029,2013-10-25,14.7375,54.3307087,1601.61497,2013,"NHK12M140",2013-06-06
"1030",1030,2013-10-25,18.3475,54.2322835,1519.38367,2013,"NHK12M141",2013-06-06
"1031",1031,2013-10-25,17.52,57.0866142,1540.88571,2013,"NLK12M006",2013-06-06
"1032",1032,2013-10-25,15.6825,51.3779528,1578.97404,2013,"NLK12M008",2013-06-06
"1033",1033,2013-10-25,15.82,53.1496063,1639.11025,2013,"NLK12M178",2013-06-06
"1034",1034,2013-10-25,20.44,52.5590551,1852.921,2013,"Torino",2013-06-06
"1035",1035,2013-10-25,14.9825,56.496063,1534.97844,2013,"MS9024",2013-06-06
"1036",1036,2013-10-25,14.9525,61.6141732,1657.66839,2013,"E-362436",2013-06-06
"1037",1037,2013-10-25,14.8275,61.2204724,1551.1557,2013,"E-21 CL",2013-06-06
"1038",1038,2013-10-25,13.8625,58.8582677,1723.94301,2013,"E-31 CL",2013-06-06
"1039",1039,2013-10-25,13.6425,61.6141732,1702.59703,2013,"E-85 CL",2013-06-06
"1040",1040,2013-10-25,12.7775,56.988189,1378.56535,2013,"4421",2013-06-06
"1041",1041,2013-10-25,14.07,57.0866142,1741.92173,2013,"4421CL",2013-06-06
"1042",1042,2013-10-25,13.67,51.6,1639,2013,"3733 NS/DM",2013-06-06
"1043",1043,2013-10-25,13.19,50.3937008,1221.57491,2013,"3845 HO",2013-06-06
"1044",1044,2013-10-25,14.0475,52.3622047,1386.1276,2013,"7111 HO/CL/DM",2013-06-06
"1045",1045,2014-10-27,9,60,2155,2014,"13-652 CL",2014-06-03
"1046",1046,2014-10-27,9,63,2532,2014,"14-572 CL",2014-06-03
"1047",1047,2014-10-27,9,62,2439,2014,"432 E",2014-06-03
"1048",1048,2014-10-27,10,60,1683,2014,"458 E HO",2014-06-03
"1049",1049,2014-10-27,9,58,2002,2014,"545 CL",2014-06-03
"1050",1050,2014-10-27,10,62,2230,2014,"559 CL",2014-06-03
"1051",1051,2014-10-27,10,68,2180,2014,"12E06",2014-06-03
"1052",1052,2014-10-27,9,66,1988,2014,"12E12",2014-06-03
"1053",1053,2014-10-27,9,64,2123,2014,"12E13",2014-06-03
"1054",1054,2014-10-27,9,67,2033,2014,"12E14",2014-06-03
"1055",1055,2014-10-27,9,61,1943,2014,"11G08",2014-06-03
"1056",1056,2014-10-27,10,59,2015,2014,"12G20",2014-06-03
"1057",1057,2014-10-27,10,60,2191,2014,"12G25",2014-06-03
"1058",1058,2014-10-27,10,56,2467,2014,"8H449CLDM",2014-06-03
"1059",1059,2014-10-27,9,58,1933,2014,"8N358CLDM",2014-06-03
"1060",1060,2014-10-27,10,63,2355,2014,"8D310CL",2014-06-03
"1061",1061,2014-10-27,9,63,2161,2014,"Badger",2014-06-03
"1062",1062,2014-10-27,9,62,2342,2014,"Badger DMR",2014-06-03
"1063",1063,2014-10-27,9,59,2006,2014,"Badger HO",2014-06-03
"1064",1064,2014-10-27,10,59,2413,2014,"Camaro II",2014-06-03
"1065",1065,2014-10-27,9,57,1849,2014,"Cobalt II",2014-06-03
"1066",1066,2014-10-27,10,57,2030,2014,"Falcon",2014-06-03
"1067",1067,2014-10-27,11,60,1879,2014,"Hornet",2014-06-03
"1068",1068,2014-10-27,10,57,2365,2014,"NHK12M011",2014-06-03
"1069",1069,2014-10-27,9,58,2222,2014,"NHK12M054",2014-06-03
"1070",1070,2014-10-27,9,58,1717,2014,"NHK12M140",2014-06-03
"1071",1071,2014-10-27,9,59,1851,2014,"Talon",2014-06-03
"1072",1072,2014-10-27,10,65,1871,2014,"E-21 CL",2014-06-03
"1073",1073,2014-10-27,9,64,2092,2014,"E-31 CL",2014-06-03
"1074",1074,2014-10-27,9,66,2712,2014,"E362436",2014-06-03
"1075",1075,2014-10-27,10,67,2251,2014,"E-85 CL",2014-06-03
"1076",1076,2014-10-27,9,62,2297,2014,"3495 NS/CL/DM",2014-06-03
"1077",1077,2014-10-27,9,54,1954,2014,"7111 HO/CL/DM",2014-06-03
"1078",1078,2014-10-27,9,62,2283,2014,"7717 HO/CL/DM",2014-06-03
"1079",1079,2014-10-27,10,64,2371,2014,"NX34240 HO/CL/DM",2014-06-03
"1080",1080,2015-11-03,10.4025,62.4015748,1913.80825,2015,"432 E",2015-06-03
"1081",1081,2015-11-03,10.585,62.4015748,1746.32788,2015,"458 E HO",2015-06-03
"1082",1082,2015-11-03,11.0125,57.480315,1840.89301,2015,"545 CL",2015-06-03
"1083",1083,2015-11-03,10.31,63.3858268,1855.2318,2015,"549 CL HO",2015-06-03
"1084",1084,2015-11-03,10.975,57.6771654,1729.23012,2015,"553 CL HO",2015-06-03
"1085",1085,2015-11-03,10.1325,62.007874,2167.1694,2015,"12G04",2015-06-03
"1086",1086,2015-11-03,10.515,57.480315,1943.56845,2015,"12G20",2015-06-03
"1087",1087,2015-11-03,10.0925,61.4173228,2202.86209,2015,"12G25",2015-06-03
"1088",1088,2015-11-03,10.535,63.5826772,1880.15411,2015,"12G28",2015-06-03
"1089",1089,2015-11-03,10.405,63.1889764,2053.47895,2015,"8D310CL",2015-06-03
"1090",1090,2015-11-03,10.8125,59.6456693,2204.76135,2015,"8H449CLDM",2015-06-03
"1091",1091,2015-11-03,10.7875,61.2204724,1661.50046,2015,"8H456CL",2015-06-03
"1092",1092,2015-11-03,10.745,48.2283465,1690.55293,2015,"8H570SCL",2015-06-03
"1093",1093,2015-11-03,10.68,59.2519685,1360.47699,2015,"8N358CLDM",2015-06-03
"1094",1094,2015-11-03,9.655,60.6299213,2090.40872,2015,"Badger DMR",2015-06-03
"1095",1095,2015-11-03,10.9425,59.4488189,2119.76362,2015,"Camaro II",2015-06-03
"1096",1096,2015-11-03,10.5225,57.0866142,1500.13862,2015,"Cobalt II",2015-06-03
"1097",1097,2015-11-03,10.2425,56.6929134,2008.89736,2015,"Falcon",2015-06-03
"1098",1098,2015-11-03,10.925,57.8740157,1611.24968,2015,"Hornet",2015-06-03
"1099",1099,2015-11-03,10.2725,57.6771654,1709.90866,2015,"NHK12M054",2015-06-03
"1100",1100,2015-11-03,10.5075,57.6771654,2042.30516,2015,"NHK12M055",2015-06-03
"1101",1101,2015-11-03,9.9325,57.8740157,1491.35993,2015,"NSK12M507",2015-06-03
"1102",1102,2015-11-03,10.4475,61.4173228,1880.81633,2015,"Talon",2015-06-03
"1103",1103,2015-11-03,11.3225,63.5826772,1536.90792,2015,"68H7",2015-06-03
"1104",1104,2015-11-03,11.1525,61.8110236,1547.21627,2015,"69M2",2015-06-03
"1105",1105,2015-11-03,9.7825,59.2519685,1435.49081,2015,"E-1402 CL",2015-06-03
"1106",1106,2015-11-03,9.4575,61.6141732,1246.3113,2015,"E-21CL",2015-06-03
"1107",1107,2015-11-03,9.77,60.8267717,1260.63235,2015,"E-31CL",2015-06-03
"1108",1108,2015-11-03,10.285,64.5669291,1308.30141,2015,"E-31051 CL",2015-06-03
"1109",1109,2015-11-03,10.7025,61.2204724,1348.69831,2015,"E-362436",2015-06-03
"1110",1110,2015-11-03,9.99,62.7952756,1612.72447,2015,"E-53051 CL",2015-06-03
"1111",1111,2015-11-03,9.14,58.6614173,1481.38684,2015,"E-79051 CL",2015-06-03
"1112",1112,2015-11-03,9.7825,63.976378,1507.7777,2015,"E-85CL",2015-06-03
"1113",1113,2015-11-03,10.5325,58.0708661,1237.61964,2015,"4415H0/CLP/DM",2015-06-03
"1114",1114,2015-11-03,10.345,64.3700787,1785.81511,2015,"4416CLEX",2015-06-03
"1115",1115,2015-11-03,10.5275,64.9606299,1869.02207,2015,"4421CL",2015-06-03
"1116",1116,2015-11-03,10.3625,63.6811024,1693.67366,2015,"3495 NS/CL/DM",2015-06-03
"1117",1117,2015-11-03,10.07,57.480315,1882.24597,2015,"3845 HO",2015-06-03
"1118",1118,2015-11-03,10.215,57.8740157,1466.5641,2015,"7111 HO/CL/DM",2015-06-03
"1119",1119,2015-11-03,9.8475,60.2362205,1112.50678,2015,"SY7717",2015-06-03
"1120",1120,2015-11-03,11.3025,57.6771654,1727.47208,2015,"11N94",2015-06-03
"1121",1121,2015-11-03,10.415,55.3149606,1420.85349,2015,"35H92",2015-06-03
"1122",1122,2015-11-03,10.825,54.9212598,1517.17484,2015,"42H94",2015-06-03
"1123",1123,2015-11-03,10.7966667,59.0551181,1393.797,2015,"894",2015-06-03
"1124",1124,2015-11-03,10.1733333,61.4173228,1880.56631,2015,"559CL",2015-06-03
"1125",1125,2015-11-03,9.8566667,56.167979,1670.94724,2015,"8N270CLDM",2015-06-03
"1126",1126,2015-11-03,10.12,55.1181102,2125.94969,2015,"Falcon",2015-06-03
"1127",1127,2015-11-03,10.14,59.1863517,1162.99705,2015,"Honeycomb NS",2015-06-03
